species	common_name	order	family	pop	author	class	region	location	lon	lat	hybrid	island	habitat_type	doi_data	doi_paper	num_individuals	num_loci	gene_diversity	allelic_richness	global_fst	Ne	Ne_lower	Ne_upper	migratory	migration notes	source_migratory	mating system	source_matingsys	breeding interval	source_breedingint
Eptesicus_serotinus	Serotine bat	Chiroptera	Vespertilionidae	Moussy_UK22	Moussy	mammal	Europe	UK	-2.74	50.73	0	0	terrestrial	10.5061/dryad.665np	10.1038/hdy.2015.20	25	NA	0.59016	3.632624	0.073575	162.9	27.1	NA	n	"fairly sedentary bat species, with movements up to 330 km recorded (Havekost 1960)"	Godlevska, L., Kruskop, S.V. & Gazaryan, S. 2021. Eptesicus serotinus (amended version of 2020 assessment). The IUCN Red List of Threatened Species 2021: e.T85199559A195834153. https://dx.doi.org/10.2305/IUCN.UK.2021-1.RLTS.T85199559A195834153.en. Accessed on 09 November 2022.	NA	Godlevska, L., Kruskop, S.V. & Gazaryan, S. 2021. Eptesicus serotinus (amended version of 2020 assessment). The IUCN Red List of Threatened Species 2021: e.T85199559A195834153. https://dx.doi.org/10.2305/IUCN.UK.2021-1.RLTS.T85199559A195834153.en. Accessed on 09 November 2022.	1/yr	Godlevska, L., Kruskop, S.V. & Gazaryan, S. 2021. Eptesicus serotinus (amended version of 2020 assessment). The IUCN Red List of Threatened Species 2021: e.T85199559A195834153. https://dx.doi.org/10.2305/IUCN.UK.2021-1.RLTS.T85199559A195834153.en. Accessed on 09 November 2022.
Eptesicus_serotinus	Serotine bat	Chiroptera	Vespertilionidae	Moussy_PL3	Moussy	mammal	Europe	Poland	23.13	53.4	0	0	terrestrial	10.5061/dryad.665np	10.1038/hdy.2015.20	12	NA	0.661458	4.10996	-0.06182	78.1	9.4	NA	n	"fairly sedentary bat species, with movements up to 330 km recorded (Havekost 1960)"	Godlevska, L., Kruskop, S.V. & Gazaryan, S. 2021. Eptesicus serotinus (amended version of 2020 assessment). The IUCN Red List of Threatened Species 2021: e.T85199559A195834153. https://dx.doi.org/10.2305/IUCN.UK.2021-1.RLTS.T85199559A195834153.en. Accessed on 09 November 2022.	NA	Godlevska, L., Kruskop, S.V. & Gazaryan, S. 2021. Eptesicus serotinus (amended version of 2020 assessment). The IUCN Red List of Threatened Species 2021: e.T85199559A195834153. https://dx.doi.org/10.2305/IUCN.UK.2021-1.RLTS.T85199559A195834153.en. Accessed on 09 November 2022.	1/yr	Godlevska, L., Kruskop, S.V. & Gazaryan, S. 2021. Eptesicus serotinus (amended version of 2020 assessment). The IUCN Red List of Threatened Species 2021: e.T85199559A195834153. https://dx.doi.org/10.2305/IUCN.UK.2021-1.RLTS.T85199559A195834153.en. Accessed on 09 November 2022.
Eptesicus_serotinus	Serotine bat	Chiroptera	Vespertilionidae	Moussy_UK25	Moussy	mammal	Europe	UK	-1.15	50.67	0	0	terrestrial	10.5061/dryad.665np	10.1038/hdy.2015.20	13	NA	0.523077	3.188704	0.163116	21.2	6.3	NA	n	"fairly sedentary bat species, with movements up to 330 km recorded (Havekost 1960)"	Godlevska, L., Kruskop, S.V. & Gazaryan, S. 2021. Eptesicus serotinus (amended version of 2020 assessment). The IUCN Red List of Threatened Species 2021: e.T85199559A195834153. https://dx.doi.org/10.2305/IUCN.UK.2021-1.RLTS.T85199559A195834153.en. Accessed on 09 November 2022.	NA	Godlevska, L., Kruskop, S.V. & Gazaryan, S. 2021. Eptesicus serotinus (amended version of 2020 assessment). The IUCN Red List of Threatened Species 2021: e.T85199559A195834153. https://dx.doi.org/10.2305/IUCN.UK.2021-1.RLTS.T85199559A195834153.en. Accessed on 09 November 2022.	1/yr	Godlevska, L., Kruskop, S.V. & Gazaryan, S. 2021. Eptesicus serotinus (amended version of 2020 assessment). The IUCN Red List of Threatened Species 2021: e.T85199559A195834153. https://dx.doi.org/10.2305/IUCN.UK.2021-1.RLTS.T85199559A195834153.en. Accessed on 09 November 2022.
Eptesicus_serotinus	Serotine bat	Chiroptera	Vespertilionidae	Moussy_UK15	Moussy	mammal	Europe	UK	-2.35	51.42	0	0	terrestrial	10.5061/dryad.665np	10.1038/hdy.2015.20	39	NA	0.604734	3.592067	0.057601	403.3	54.3	NA	n	"fairly sedentary bat species, with movements up to 330 km recorded (Havekost 1960)"	Godlevska, L., Kruskop, S.V. & Gazaryan, S. 2021. Eptesicus serotinus (amended version of 2020 assessment). The IUCN Red List of Threatened Species 2021: e.T85199559A195834153. https://dx.doi.org/10.2305/IUCN.UK.2021-1.RLTS.T85199559A195834153.en. Accessed on 09 November 2022.	NA	Godlevska, L., Kruskop, S.V. & Gazaryan, S. 2021. Eptesicus serotinus (amended version of 2020 assessment). The IUCN Red List of Threatened Species 2021: e.T85199559A195834153. https://dx.doi.org/10.2305/IUCN.UK.2021-1.RLTS.T85199559A195834153.en. Accessed on 09 November 2022.	1/yr	Godlevska, L., Kruskop, S.V. & Gazaryan, S. 2021. Eptesicus serotinus (amended version of 2020 assessment). The IUCN Red List of Threatened Species 2021: e.T85199559A195834153. https://dx.doi.org/10.2305/IUCN.UK.2021-1.RLTS.T85199559A195834153.en. Accessed on 09 November 2022.
Eptesicus_serotinus	Serotine bat	Chiroptera	Vespertilionidae	Moussy_UK1	Moussy	mammal	Europe	UK	0.98	51.21	0	0	terrestrial	10.5061/dryad.665np	10.1038/hdy.2015.20	57	NA	0.600092	3.643102	0.068654	86.7	42.7	419.4	n	"fairly sedentary bat species, with movements up to 330 km recorded (Havekost 1960)"	Godlevska, L., Kruskop, S.V. & Gazaryan, S. 2021. Eptesicus serotinus (amended version of 2020 assessment). The IUCN Red List of Threatened Species 2021: e.T85199559A195834153. https://dx.doi.org/10.2305/IUCN.UK.2021-1.RLTS.T85199559A195834153.en. Accessed on 09 November 2022.	NA	Godlevska, L., Kruskop, S.V. & Gazaryan, S. 2021. Eptesicus serotinus (amended version of 2020 assessment). The IUCN Red List of Threatened Species 2021: e.T85199559A195834153. https://dx.doi.org/10.2305/IUCN.UK.2021-1.RLTS.T85199559A195834153.en. Accessed on 09 November 2022.	1/yr	Godlevska, L., Kruskop, S.V. & Gazaryan, S. 2021. Eptesicus serotinus (amended version of 2020 assessment). The IUCN Red List of Threatened Species 2021: e.T85199559A195834153. https://dx.doi.org/10.2305/IUCN.UK.2021-1.RLTS.T85199559A195834153.en. Accessed on 09 November 2022.
Eptesicus_serotinus	Serotine bat	Chiroptera	Vespertilionidae	Moussy_UK4	Moussy	mammal	Europe	UK	-0.13	50.85	0	0	terrestrial	10.5061/dryad.665np	10.1038/hdy.2015.20	68	NA	0.63418	3.750603	0.017156	42.3	27.7	71.8	n	"fairly sedentary bat species, with movements up to 330 km recorded (Havekost 1960)"	Godlevska, L., Kruskop, S.V. & Gazaryan, S. 2021. Eptesicus serotinus (amended version of 2020 assessment). The IUCN Red List of Threatened Species 2021: e.T85199559A195834153. https://dx.doi.org/10.2305/IUCN.UK.2021-1.RLTS.T85199559A195834153.en. Accessed on 09 November 2022.	NA	Godlevska, L., Kruskop, S.V. & Gazaryan, S. 2021. Eptesicus serotinus (amended version of 2020 assessment). The IUCN Red List of Threatened Species 2021: e.T85199559A195834153. https://dx.doi.org/10.2305/IUCN.UK.2021-1.RLTS.T85199559A195834153.en. Accessed on 09 November 2022.	1/yr	Godlevska, L., Kruskop, S.V. & Gazaryan, S. 2021. Eptesicus serotinus (amended version of 2020 assessment). The IUCN Red List of Threatened Species 2021: e.T85199559A195834153. https://dx.doi.org/10.2305/IUCN.UK.2021-1.RLTS.T85199559A195834153.en. Accessed on 09 November 2022.
Eptesicus_serotinus	Serotine bat	Chiroptera	Vespertilionidae	Moussy_UK6	Moussy	mammal	Europe	UK	-0.45	50.95	0	0	terrestrial	10.5061/dryad.665np	10.1038/hdy.2015.20	16	NA	0.576563	3.426929	0.08441	16.4	5.5	641.1	n	"fairly sedentary bat species, with movements up to 330 km recorded (Havekost 1960)"	Godlevska, L., Kruskop, S.V. & Gazaryan, S. 2021. Eptesicus serotinus (amended version of 2020 assessment). The IUCN Red List of Threatened Species 2021: e.T85199559A195834153. https://dx.doi.org/10.2305/IUCN.UK.2021-1.RLTS.T85199559A195834153.en. Accessed on 09 November 2022.	NA	Godlevska, L., Kruskop, S.V. & Gazaryan, S. 2021. Eptesicus serotinus (amended version of 2020 assessment). The IUCN Red List of Threatened Species 2021: e.T85199559A195834153. https://dx.doi.org/10.2305/IUCN.UK.2021-1.RLTS.T85199559A195834153.en. Accessed on 09 November 2022.	1/yr	Godlevska, L., Kruskop, S.V. & Gazaryan, S. 2021. Eptesicus serotinus (amended version of 2020 assessment). The IUCN Red List of Threatened Species 2021: e.T85199559A195834153. https://dx.doi.org/10.2305/IUCN.UK.2021-1.RLTS.T85199559A195834153.en. Accessed on 09 November 2022.
Eptesicus_serotinus	Serotine bat	Chiroptera	Vespertilionidae	Moussy_FR	Moussy	mammal	Europe	France	2.4	47.1	0	0	terrestrial	10.5061/dryad.665np	10.1038/hdy.2015.20	19	NA	0.614404	3.945665	0.02926	NA	48.4	NA	n	"fairly sedentary bat species, with movements up to 330 km recorded (Havekost 1960)"	Godlevska, L., Kruskop, S.V. & Gazaryan, S. 2021. Eptesicus serotinus (amended version of 2020 assessment). The IUCN Red List of Threatened Species 2021: e.T85199559A195834153. https://dx.doi.org/10.2305/IUCN.UK.2021-1.RLTS.T85199559A195834153.en. Accessed on 09 November 2022.	NA	Godlevska, L., Kruskop, S.V. & Gazaryan, S. 2021. Eptesicus serotinus (amended version of 2020 assessment). The IUCN Red List of Threatened Species 2021: e.T85199559A195834153. https://dx.doi.org/10.2305/IUCN.UK.2021-1.RLTS.T85199559A195834153.en. Accessed on 09 November 2022.	1/yr	Godlevska, L., Kruskop, S.V. & Gazaryan, S. 2021. Eptesicus serotinus (amended version of 2020 assessment). The IUCN Red List of Threatened Species 2021: e.T85199559A195834153. https://dx.doi.org/10.2305/IUCN.UK.2021-1.RLTS.T85199559A195834153.en. Accessed on 09 November 2022.
Eptesicus_serotinus	Serotine bat	Chiroptera	Vespertilionidae	Moussy_UK5	Moussy	mammal	Europe	UK	-0.18	50.94	0	0	terrestrial	10.5061/dryad.665np	10.1038/hdy.2015.20	8	NA	0.632813	3.828147	-0.03841	NA	6.3	NA	n	"fairly sedentary bat species, with movements up to 330 km recorded (Havekost 1960)"	Godlevska, L., Kruskop, S.V. & Gazaryan, S. 2021. Eptesicus serotinus (amended version of 2020 assessment). The IUCN Red List of Threatened Species 2021: e.T85199559A195834153. https://dx.doi.org/10.2305/IUCN.UK.2021-1.RLTS.T85199559A195834153.en. Accessed on 09 November 2022.	NA	Godlevska, L., Kruskop, S.V. & Gazaryan, S. 2021. Eptesicus serotinus (amended version of 2020 assessment). The IUCN Red List of Threatened Species 2021: e.T85199559A195834153. https://dx.doi.org/10.2305/IUCN.UK.2021-1.RLTS.T85199559A195834153.en. Accessed on 09 November 2022.	1/yr	Godlevska, L., Kruskop, S.V. & Gazaryan, S. 2021. Eptesicus serotinus (amended version of 2020 assessment). The IUCN Red List of Threatened Species 2021: e.T85199559A195834153. https://dx.doi.org/10.2305/IUCN.UK.2021-1.RLTS.T85199559A195834153.en. Accessed on 09 November 2022.
Eptesicus_serotinus	Serotine bat	Chiroptera	Vespertilionidae	Moussy_UK24	Moussy	mammal	Europe	UK	-2.9	50.92	0	0	terrestrial	10.5061/dryad.665np	10.1038/hdy.2015.20	15	NA	0.577778	3.324603	0.080502	24.6	8.3	NA	n	"fairly sedentary bat species, with movements up to 330 km recorded (Havekost 1960)"	Godlevska, L., Kruskop, S.V. & Gazaryan, S. 2021. Eptesicus serotinus (amended version of 2020 assessment). The IUCN Red List of Threatened Species 2021: e.T85199559A195834153. https://dx.doi.org/10.2305/IUCN.UK.2021-1.RLTS.T85199559A195834153.en. Accessed on 09 November 2022.	NA	Godlevska, L., Kruskop, S.V. & Gazaryan, S. 2021. Eptesicus serotinus (amended version of 2020 assessment). The IUCN Red List of Threatened Species 2021: e.T85199559A195834153. https://dx.doi.org/10.2305/IUCN.UK.2021-1.RLTS.T85199559A195834153.en. Accessed on 09 November 2022.	1/yr	Godlevska, L., Kruskop, S.V. & Gazaryan, S. 2021. Eptesicus serotinus (amended version of 2020 assessment). The IUCN Red List of Threatened Species 2021: e.T85199559A195834153. https://dx.doi.org/10.2305/IUCN.UK.2021-1.RLTS.T85199559A195834153.en. Accessed on 09 November 2022.
Eptesicus_serotinus	Serotine bat	Chiroptera	Vespertilionidae	Moussy_UK17	Moussy	mammal	Europe	UK	-2.86	51.32	0	0	terrestrial	10.5061/dryad.665np	10.1038/hdy.2015.20	21	NA	0.632426	3.632674	0.003352	42.1	14.6	NA	n	"fairly sedentary bat species, with movements up to 330 km recorded (Havekost 1960)"	Godlevska, L., Kruskop, S.V. & Gazaryan, S. 2021. Eptesicus serotinus (amended version of 2020 assessment). The IUCN Red List of Threatened Species 2021: e.T85199559A195834153. https://dx.doi.org/10.2305/IUCN.UK.2021-1.RLTS.T85199559A195834153.en. Accessed on 09 November 2022.	NA	Godlevska, L., Kruskop, S.V. & Gazaryan, S. 2021. Eptesicus serotinus (amended version of 2020 assessment). The IUCN Red List of Threatened Species 2021: e.T85199559A195834153. https://dx.doi.org/10.2305/IUCN.UK.2021-1.RLTS.T85199559A195834153.en. Accessed on 09 November 2022.	1/yr	Godlevska, L., Kruskop, S.V. & Gazaryan, S. 2021. Eptesicus serotinus (amended version of 2020 assessment). The IUCN Red List of Threatened Species 2021: e.T85199559A195834153. https://dx.doi.org/10.2305/IUCN.UK.2021-1.RLTS.T85199559A195834153.en. Accessed on 09 November 2022.
Eptesicus_serotinus	Serotine bat	Chiroptera	Vespertilionidae	Moussy_GG	Moussy	mammal	Asia	Georgia	45.11	41.45	0	0	terrestrial	10.5061/dryad.665np	10.1038/hdy.2015.20	15	NA	0.622222	4.235089	0.009772	26	5.5	NA	n	"fairly sedentary bat species, with movements up to 330 km recorded (Havekost 1960)"	Godlevska, L., Kruskop, S.V. & Gazaryan, S. 2021. Eptesicus serotinus (amended version of 2020 assessment). The IUCN Red List of Threatened Species 2021: e.T85199559A195834153. https://dx.doi.org/10.2305/IUCN.UK.2021-1.RLTS.T85199559A195834153.en. Accessed on 09 November 2022.	NA	Godlevska, L., Kruskop, S.V. & Gazaryan, S. 2021. Eptesicus serotinus (amended version of 2020 assessment). The IUCN Red List of Threatened Species 2021: e.T85199559A195834153. https://dx.doi.org/10.2305/IUCN.UK.2021-1.RLTS.T85199559A195834153.en. Accessed on 09 November 2022.	1/yr	Godlevska, L., Kruskop, S.V. & Gazaryan, S. 2021. Eptesicus serotinus (amended version of 2020 assessment). The IUCN Red List of Threatened Species 2021: e.T85199559A195834153. https://dx.doi.org/10.2305/IUCN.UK.2021-1.RLTS.T85199559A195834153.en. Accessed on 09 November 2022.
Lasionycteris_noctivagans	Silver-haired bat	Chiroptera	Vespertilionidae	Baerwald_Alberta_Lano	Baerwald	mammal	NorthAmerica	Canada_USA	-113.797	49.58444	0	0	terrestrial	10.5061/dryad.4d3n1	10.1093/jmammal/gyv135	87	18	0.8256	5.472118	NA	350	190.1	1482.1	y	some may not migrate (eg pops in BC)	https://animaldiversity.org/accounts/Lasionycteris_noctivagans/	swarm	https://animaldiversity.org/accounts/Lasionycteris_noctivagans/	1/yr	https://animaldiversity.org/accounts/Lasionycteris_noctivagans/
Lasiurus_cinereus	Hoary bat	Chiroptera	Vespertilionidae	Baerwald_Alberta_Laci	Baerwald	mammal	NorthAmerica	Canada_USA	-113.797	49.58444	0	0	terrestrial	10.5061/dryad.4d3n1	10.1093/jmammal/gyv135	132	19	0.879602	6.514026	NA	1495.5	405.1	NA	y	"Some hoary bats are believed to remain in the north and hibernate for the winter, rather than moving south of the United States like most do"	https://animaldiversity.org/accounts/Lasiurus_cinereus/	NA		1/yr	https://animaldiversity.org/accounts/Lasiurus_cinereus/
Miniopterus_schreibersii	Common bent-wing bat	Chiroptera	Vespertilionidae	Witsenburg_Es5	Witsenburg	mammal	Europe	Spain	2.997	41.888	0	0	terrestrial	10.5061/dryad.2m1p0	10.1111/mec.13071	16	NA	0.42693	2.807613	0.035188	26	8.9	NA	y	also hibernates in large groups	Gazaryan, S., Bücs, S. & Çoraman, E. 2020. Miniopterus schreibersii (errata version published in 2021). The IUCN Red List of Threatened Species 2020: e.T81633057A195856522. https://dx.doi.org/10.2305/IUCN.UK.2020-2.RLTS.T81633057A195856522.en. Accessed on 09 November 2022.	congregatory (year-round)	Gazaryan, S., Bücs, S. & Çoraman, E. 2020. Miniopterus schreibersii (errata version published in 2021). The IUCN Red List of Threatened Species 2020: e.T81633057A195856522. https://dx.doi.org/10.2305/IUCN.UK.2020-2.RLTS.T81633057A195856522.en. Accessed on 09 November 2022.	1/yr	https://animaldiversity.org/accounts/Miniopterus_schreibersii/. Accessed Nov 9 2022. Contributors Nancy Shefferly (editor), Animal Diversity Web. Heather Leu (author), University of Michigan-Ann Arbor, Phil Myers (editor), Museum of Zoology, University of Michigan-Ann Arbor.
Miniopterus_schreibersii	Common bent-wing bat	Chiroptera	Vespertilionidae	Witsenburg_Sk2	Witsenburg	mammal	Europe	Slovakia	20.185	48.614	0	0	terrestrial	10.5061/dryad.2m1p0	10.1111/mec.13071	15	NA	0.418571	2.726508	0.053774	NA	35.8	NA	y	also hibernates in large groups	Gazaryan, S., Bücs, S. & Çoraman, E. 2020. Miniopterus schreibersii (errata version published in 2021). The IUCN Red List of Threatened Species 2020: e.T81633057A195856522. https://dx.doi.org/10.2305/IUCN.UK.2020-2.RLTS.T81633057A195856522.en. Accessed on 09 November 2022.	congregatory (year-round)	Gazaryan, S., Bücs, S. & Çoraman, E. 2020. Miniopterus schreibersii (errata version published in 2021). The IUCN Red List of Threatened Species 2020: e.T81633057A195856522. https://dx.doi.org/10.2305/IUCN.UK.2020-2.RLTS.T81633057A195856522.en. Accessed on 09 November 2022.	1/yr	https://animaldiversity.org/accounts/Miniopterus_schreibersii/. Accessed Nov 9 2022. Contributors Nancy Shefferly (editor), Animal Diversity Web. Heather Leu (author), University of Michigan-Ann Arbor, Phil Myers (editor), Museum of Zoology, University of Michigan-Ann Arbor.
Miniopterus_schreibersii	Common bent-wing bat	Chiroptera	Vespertilionidae	Witsenburg_Es3	Witsenburg	mammal	Europe	Spain	2.932	41.956	0	0	terrestrial	10.5061/dryad.2m1p0	10.1111/mec.13071	15	NA	0.406256	2.73731	0.080649	18.7	6.4	NA	y	also hibernates in large groups	Gazaryan, S., Bücs, S. & Çoraman, E. 2020. Miniopterus schreibersii (errata version published in 2021). The IUCN Red List of Threatened Species 2020: e.T81633057A195856522. https://dx.doi.org/10.2305/IUCN.UK.2020-2.RLTS.T81633057A195856522.en. Accessed on 09 November 2022.	congregatory (year-round)	Gazaryan, S., Bücs, S. & Çoraman, E. 2020. Miniopterus schreibersii (errata version published in 2021). The IUCN Red List of Threatened Species 2020: e.T81633057A195856522. https://dx.doi.org/10.2305/IUCN.UK.2020-2.RLTS.T81633057A195856522.en. Accessed on 09 November 2022.	1/yr	https://animaldiversity.org/accounts/Miniopterus_schreibersii/. Accessed Nov 9 2022. Contributors Nancy Shefferly (editor), Animal Diversity Web. Heather Leu (author), University of Michigan-Ann Arbor, Phil Myers (editor), Museum of Zoology, University of Michigan-Ann Arbor.
Miniopterus_schreibersii	Common bent-wing bat	Chiroptera	Vespertilionidae	Witsenburg_Es4	Witsenburg	mammal	Europe	Spain	2.401	41.953	0	0	terrestrial	10.5061/dryad.2m1p0	10.1111/mec.13071	15	NA	0.417302	2.618854	0.056645	28.9	9.4	NA	y	also hibernates in large groups	Gazaryan, S., Bücs, S. & Çoraman, E. 2020. Miniopterus schreibersii (errata version published in 2021). The IUCN Red List of Threatened Species 2020: e.T81633057A195856522. https://dx.doi.org/10.2305/IUCN.UK.2020-2.RLTS.T81633057A195856522.en. Accessed on 09 November 2022.	congregatory (year-round)	Gazaryan, S., Bücs, S. & Çoraman, E. 2020. Miniopterus schreibersii (errata version published in 2021). The IUCN Red List of Threatened Species 2020: e.T81633057A195856522. https://dx.doi.org/10.2305/IUCN.UK.2020-2.RLTS.T81633057A195856522.en. Accessed on 09 November 2022.	1/yr	https://animaldiversity.org/accounts/Miniopterus_schreibersii/. Accessed Nov 9 2022. Contributors Nancy Shefferly (editor), Animal Diversity Web. Heather Leu (author), University of Michigan-Ann Arbor, Phil Myers (editor), Museum of Zoology, University of Michigan-Ann Arbor.
Miniopterus_schreibersii	Common bent-wing bat	Chiroptera	Vespertilionidae	Witsenburg_Fr1	Witsenburg	mammal	Europe	France	-0.747	44.887	0	0	terrestrial	10.5061/dryad.2m1p0	10.1111/mec.13071	15	NA	0.372261	2.561386	0.15441	15.7	4.4	NA	y	also hibernates in large groups	Gazaryan, S., Bücs, S. & Çoraman, E. 2020. Miniopterus schreibersii (errata version published in 2021). The IUCN Red List of Threatened Species 2020: e.T81633057A195856522. https://dx.doi.org/10.2305/IUCN.UK.2020-2.RLTS.T81633057A195856522.en. Accessed on 09 November 2022.	congregatory (year-round)	Gazaryan, S., Bücs, S. & Çoraman, E. 2020. Miniopterus schreibersii (errata version published in 2021). The IUCN Red List of Threatened Species 2020: e.T81633057A195856522. https://dx.doi.org/10.2305/IUCN.UK.2020-2.RLTS.T81633057A195856522.en. Accessed on 09 November 2022.	1/yr	https://animaldiversity.org/accounts/Miniopterus_schreibersii/. Accessed Nov 9 2022. Contributors Nancy Shefferly (editor), Animal Diversity Web. Heather Leu (author), University of Michigan-Ann Arbor, Phil Myers (editor), Museum of Zoology, University of Michigan-Ann Arbor.
Miniopterus_schreibersii	Common bent-wing bat	Chiroptera	Vespertilionidae	Witsenburg_Es1	Witsenburg	mammal	Europe	Spain	0.842	41.086	0	0	terrestrial	10.5061/dryad.2m1p0	10.1111/mec.13071	15	NA	0.432222	2.846126	0.022915	14.7	6.4	59.5	y	also hibernates in large groups	Gazaryan, S., Bücs, S. & Çoraman, E. 2020. Miniopterus schreibersii (errata version published in 2021). The IUCN Red List of Threatened Species 2020: e.T81633057A195856522. https://dx.doi.org/10.2305/IUCN.UK.2020-2.RLTS.T81633057A195856522.en. Accessed on 09 November 2022.	congregatory (year-round)	Gazaryan, S., Bücs, S. & Çoraman, E. 2020. Miniopterus schreibersii (errata version published in 2021). The IUCN Red List of Threatened Species 2020: e.T81633057A195856522. https://dx.doi.org/10.2305/IUCN.UK.2020-2.RLTS.T81633057A195856522.en. Accessed on 09 November 2022.	1/yr	https://animaldiversity.org/accounts/Miniopterus_schreibersii/. Accessed Nov 9 2022. Contributors Nancy Shefferly (editor), Animal Diversity Web. Heather Leu (author), University of Michigan-Ann Arbor, Phil Myers (editor), Museum of Zoology, University of Michigan-Ann Arbor.
Miniopterus_schreibersii	Common bent-wing bat	Chiroptera	Vespertilionidae	Witsenburg_Es2	Witsenburg	mammal	Europe	Spain	2.102	41.442	0	0	terrestrial	10.5061/dryad.2m1p0	10.1111/mec.13071	15	NA	0.410159	2.706083	0.072792	12.8	5.4	45.6	y	also hibernates in large groups	Gazaryan, S., Bücs, S. & Çoraman, E. 2020. Miniopterus schreibersii (errata version published in 2021). The IUCN Red List of Threatened Species 2020: e.T81633057A195856522. https://dx.doi.org/10.2305/IUCN.UK.2020-2.RLTS.T81633057A195856522.en. Accessed on 09 November 2022.	congregatory (year-round)	Gazaryan, S., Bücs, S. & Çoraman, E. 2020. Miniopterus schreibersii (errata version published in 2021). The IUCN Red List of Threatened Species 2020: e.T81633057A195856522. https://dx.doi.org/10.2305/IUCN.UK.2020-2.RLTS.T81633057A195856522.en. Accessed on 09 November 2022.	1/yr	https://animaldiversity.org/accounts/Miniopterus_schreibersii/. Accessed Nov 9 2022. Contributors Nancy Shefferly (editor), Animal Diversity Web. Heather Leu (author), University of Michigan-Ann Arbor, Phil Myers (editor), Museum of Zoology, University of Michigan-Ann Arbor.
Miniopterus_schreibersii	Common bent-wing bat	Chiroptera	Vespertilionidae	Witsenburg_Ch1	Witsenburg	mammal	Europe	Switzerland	6.512	46.789	0	0	terrestrial	10.5061/dryad.2m1p0	10.1111/mec.13071	17	NA	0.413016	2.66474	0.067993	NA	23.4	NA	y	also hibernates in large groups	Gazaryan, S., Bücs, S. & Çoraman, E. 2020. Miniopterus schreibersii (errata version published in 2021). The IUCN Red List of Threatened Species 2020: e.T81633057A195856522. https://dx.doi.org/10.2305/IUCN.UK.2020-2.RLTS.T81633057A195856522.en. Accessed on 09 November 2022.	congregatory (year-round)	Gazaryan, S., Bücs, S. & Çoraman, E. 2020. Miniopterus schreibersii (errata version published in 2021). The IUCN Red List of Threatened Species 2020: e.T81633057A195856522. https://dx.doi.org/10.2305/IUCN.UK.2020-2.RLTS.T81633057A195856522.en. Accessed on 09 November 2022.	1/yr	https://animaldiversity.org/accounts/Miniopterus_schreibersii/. Accessed Nov 9 2022. Contributors Nancy Shefferly (editor), Animal Diversity Web. Heather Leu (author), University of Michigan-Ann Arbor, Phil Myers (editor), Museum of Zoology, University of Michigan-Ann Arbor.
Miniopterus_schreibersii	Common bent-wing bat	Chiroptera	Vespertilionidae	Witsenburg_Sk1	Witsenburg	mammal	Europe	Slovakia	20.157	48.519	0	0	terrestrial	10.5061/dryad.2m1p0	10.1111/mec.13071	15	NA	0.42226	2.834434	0.043939	231.8	16	NA	y	also hibernates in large groups	Gazaryan, S., Bücs, S. & Çoraman, E. 2020. Miniopterus schreibersii (errata version published in 2021). The IUCN Red List of Threatened Species 2020: e.T81633057A195856522. https://dx.doi.org/10.2305/IUCN.UK.2020-2.RLTS.T81633057A195856522.en. Accessed on 09 November 2022.	congregatory (year-round)	Gazaryan, S., Bücs, S. & Çoraman, E. 2020. Miniopterus schreibersii (errata version published in 2021). The IUCN Red List of Threatened Species 2020: e.T81633057A195856522. https://dx.doi.org/10.2305/IUCN.UK.2020-2.RLTS.T81633057A195856522.en. Accessed on 09 November 2022.	1/yr	https://animaldiversity.org/accounts/Miniopterus_schreibersii/. Accessed Nov 9 2022. Contributors Nancy Shefferly (editor), Animal Diversity Web. Heather Leu (author), University of Michigan-Ann Arbor, Phil Myers (editor), Museum of Zoology, University of Michigan-Ann Arbor.
Miniopterus_schreibersii	Common bent-wing bat	Chiroptera	Vespertilionidae	Witsenburg_Sk3	Witsenburg	mammal	Europe	Slovakia	20.952	48.624	0	0	terrestrial	10.5061/dryad.2m1p0	10.1111/mec.13071	15	NA	0.407845	2.754709	0.076039	NA	19.6	NA	y	also hibernates in large groups	Gazaryan, S., Bücs, S. & Çoraman, E. 2020. Miniopterus schreibersii (errata version published in 2021). The IUCN Red List of Threatened Species 2020: e.T81633057A195856522. https://dx.doi.org/10.2305/IUCN.UK.2020-2.RLTS.T81633057A195856522.en. Accessed on 09 November 2022.	congregatory (year-round)	Gazaryan, S., Bücs, S. & Çoraman, E. 2020. Miniopterus schreibersii (errata version published in 2021). The IUCN Red List of Threatened Species 2020: e.T81633057A195856522. https://dx.doi.org/10.2305/IUCN.UK.2020-2.RLTS.T81633057A195856522.en. Accessed on 09 November 2022.	1/yr	https://animaldiversity.org/accounts/Miniopterus_schreibersii/. Accessed Nov 9 2022. Contributors Nancy Shefferly (editor), Animal Diversity Web. Heather Leu (author), University of Michigan-Ann Arbor, Phil Myers (editor), Museum of Zoology, University of Michigan-Ann Arbor.
